"status.codeValue","orgIdNumber","name","classificationCode.codeValue","address.sequenceNo","address.addressType","address.mailingIndex","address.header","address.organizationName","address.street1","address.street2","city","state","address.zip","dfdsfds","dioProvince","orgIdNumber","parent classificationCodeName","parentId"
"Active",33970,"Maternity/Adoption Services","Special Care Facility",1,"Phys/Mail",,,,"1800 N. Hermitage Ave.",,"Chicago","ILLINOIS","60622","USA",,33850,"Catholic Charity","Catholic Charities of the Archdiocese of Chicago-Archdiocesan Offices"
"Active",33974,"Jadonal E. Ford Center for Adolescent Parenting","Special Care Facility",1,"Phys/Mail",,,,"2310 W. Roosevelt Rd., 2nd Fl.",,"Chicago","ILLINOIS","60608","USA",,33850,"Catholic Charity","Catholic Charities of the Archdiocese of Chicago-Archdiocesan Offices"
"Active",33990,"Addiction Consultation and Educational Services","Special Care Facility",1,"Phys/Mail",,,,"721 N. LaSalle St.",,"Chicago","ILLINOIS","60654","USA",,33850,"Catholic Charity","Catholic Charities of the Archdiocese of Chicago-Archdiocesan Offices"
"Active",33992,"Central States Institute of Addiction","Special Care Facility",1,"Phys/Mail",,,,"1800 N. Hermitage Ave.",,"Chicago","ILLINOIS","60622","USA",,33850,"Catholic Charity","Catholic Charities of the Archdiocese of Chicago-Archdiocesan Offices"
"Active",34006,"Women, Infants and  Children (WIC) Food and Nutrition Centers Program","Special Care Facility",1,"Phys/Mail",,,,"6202 S. Halsted",,"Chicago","ILLINOIS","60621","USA",,33850,"Catholic Charity","Catholic Charities of the Archdiocese of Chicago-Archdiocesan Offices"
"Active",34017,"South Suburban Senior Services","Special Care Facility",1,"Phys/Mail",,,,"15300 S. Lexington",,"Harvey","ILLINOIS","60426","USA",,34013,"Base/Generic Organization","Office"
"Active",34022,"Lake County Senior Case Management Services","Special Care Facility",1,"Phys/Mail",,,,"116 N. Lincoln",,"Round Lake","ILLINOIS","60073","USA",,33850,"Catholic Charity","Catholic Charities of the Archdiocese of Chicago-Archdiocesan Offices"
"Active",34036,"Northwest Suburban Senior Services","Special Care Facility",1,"Phys/Mail",,,,"1801 W. Central",,"Arlington Heights","ILLINOIS","60005","USA",,34013,"Base/Generic Organization","Office"
"Active",34040,"Ada S. Niles Senior Center and Adult Day Care Services","Special Care Facility",1,"Phys/Mail",,,,"653 W. 63rd St.",,"Chicago","ILLINOIS","60621","USA",,33850,"Catholic Charity","Catholic Charities of the Archdiocese of Chicago-Archdiocesan Offices"
"Active",34043,"Senior Aides Employment Program","Special Care Facility",1,"Phys/Mail",,,,"2601 W. Marquette Rd.",,"Chicago","ILLINOIS","60629","USA",,33850,"Catholic Charity","Catholic Charities of the Archdiocese of Chicago-Archdiocesan Offices"
"Active",34047,"Catholic Home Care, Inc.","Special Care Facility",1,"Phys/Mail",,,,"110 S. May St.",,"Chicago","ILLINOIS","60607","USA",,33850,"Catholic Charity","Catholic Charities of the Archdiocese of Chicago-Archdiocesan Offices"
"Active",34112,"Maryville Academy","Special Care Facility",1,"Phys/Mail",true,,,"1150 N. River Rd.",,"Des Plaines","ILLINOIS","60016","USA",,214089,"Placement Header","Des Plaines"
"Active",34121,"St. Rose Center","Special Care Facility",1,"Phys/Mail",true,,,"4911 S. Hoyne Ave.",,"Chicago","ILLINOIS","60609","USA",,214090,"Placement Header","Chicago"
"Active",34131,"Port Ministries","Special Care Facility",1,"Phys/Mail",true,,,"5013 S. Hermitage Ave.",,"Chicago","ILLINOIS","60609","USA",,214090,"Placement Header","Chicago"
"Active",34348,"Big Sisters","Special Care Facility",1,"Phys/Mail",true,,,,"P.O. Box 5728","River Forest","ILLINOIS","60305","USA",,398632,"Placement Header","River Forest"
"Active",34351,"House of the Good Shepherd","Special Care Facility",2,"MA",true,"Mailing Address",,,"P.O. Box 13453","Chicago","ILLINOIS","60613","USA",,214105,"Placement Header","Chicago"
"Active",34355,"St. Mary of Providence","Special Care Facility",1,"Phys/Mail",true,,,"4200 N. Austin Ave.",,"Chicago","ILLINOIS","60634","USA",,214105,"Placement Header","Chicago"
"Active",34362,"Misericordia Home","Special Care Facility",1,"Phys/Mail",true,,,"6300 N. Ridge",,"Chicago","ILLINOIS","60660-1017","USA",,214105,"Placement Header","Chicago"
"Active",34366,"Mt. St. Joseph Home","Special Care Facility",1,"Phys/Mail",true,,,"24955 North Hwy. 12",,"Lake Zurich","ILLINOIS","60047","USA",,214107,"Placement Header","Lake Zurich"
"Active",34370,"Daughters of the Heart of Mary","Special Care Facility",1,"Phys/Mail",true,,,"140 N. Euclid Ave., #401",,"Oak Park","ILLINOIS","60302-1684","USA",,320440,"Placement Header","Oak Park"
"Active",34371,"St. Coletta's of Illinois, Inc.","Special Care Facility",1,"Phys/Mail",true,,,"18350 Crossing Dr.",,"Tinley Park","ILLINOIS","60487","USA",,214109,"Placement Header","Tinley Park"
"Active",34377,"L'Arche Chicago","Special Care Facility",1,"Phys/Mail",true,,,"1011 Lake St., Ste. 403",,"Oak Park","ILLINOIS","60301","USA",,214105,"Placement Header","Chicago"
"Active",27132,"Sisters of Mercy","Convent",1,"Phys/Mail",,,,"25 N. California Ave.",,"Atlantic City","NEW JERSEY","08401","USA",,569614,"Parish","The Parish of Saint Monica"
"Active",27396,,"Convent",1,"Phys/Mail",,,,"320 Memorial Ave.",,"Gibbstown","NEW JERSEY","08027","USA",,484785,"Parish","St. Clare of Assisi Parish, Gibbstown, N.J."
"Active",27738,"Sisters of St. Joseph of Chestnut Hill","Convent",1,"Phys/Mail",,,,"580 Shore Rd.",,"Somers Point","NEW JERSEY","08244","USA",,27729,"Parish","St. Joseph's Church, Somers Point, N.J."
"Active",27802,"Daughters of Mercy","Convent",1,"Dummy",,,,,,"","",,"",,463215,"Parish","Divine Mercy, Vineland, N.J."
"Active",28360,"St. John's Retreat House","Convent",1,"Phys/Mail",true,,,"128 S. Dover Ave.",,"Atlantic City","NEW JERSEY","08401","USA",,213876,"Placement Header","Atlantic City"
"Active",28362,"Little Servant Sisters of the Immaculate Conception","Convent",1,"Phys/Mail",true,,,"1000 Cropwell Rd.",,"Cherry Hill","NEW JERSEY","08003","USA",,213877,"Placement Header","Cherry Hill"
"Active",28365,"Franciscan Missionary Sisters of the Infant Jesus, Inc.","Convent",1,"Phys/Mail",true,"U.S. Delegation and Novitiate",,"1215 Kresson Rd.",,"Cherry Hill","NEW JERSEY","08003","USA",,213877,"Placement Header","Cherry Hill"
"Active",28369,"Villa Rossello","Convent",1,"Phys/Mail",true,,,"1009 Main Rd.",,"Newfield","NEW JERSEY","08344","USA",,213880,"Placement Header","Newfield"
"Active",28371,"Hospitaler Sisters of Mercy Novitiate","Convent",1,"Phys/Mail",true,,,"915 S. Main St.",,"Pleasantville","NEW JERSEY","08232","USA",,213881,"Placement Header","Pleasantville"
"Active",28372,"Hospitaler Sisters of Mercy Convent","Convent",1,"Phys/Mail",,,,"909 S. Main St.",,"Pleasantville","NEW JERSEY","08232","USA",,28371,"Convent","Hospitaler Sisters of Mercy Novitiate"
"Active",28374,"The Sisters of St. Francis of Philadelphia","Convent",1,"Phys/Mail",true,,,"55th & Landis Ave.",,"Sea Isle City","NEW JERSEY","08243","USA",,213882,"Placement Header","Sea Isle City"
"Active",28375,"Villa Maria by the Sea","Convent",1,"Phys/Mail",true,,,"11101 First Ave.",,"Stone Harbor","NEW JERSEY","08247","USA",,213883,"Placement Header","Stone Harbor"
"Active",28375,"Villa Maria by the Sea","Convent",2,"Sales",false,,,"11101 1st Ave",,"Stone Harbor","NEW JERSEY","08247","USA",,213883,"Placement Header","Stone Harbor"
"Active",28381,"The Benedictine Sisters of Elizabeth, NJ","Convent",1,"Phys/Mail",true,,,"114 S. Troy Ave.",,"Ventnor","NEW JERSEY","08406","USA",,213885,"Placement Header","Ventnor"
"Active",28382,"Holy Family, Seaside Convent","Convent",1,"MA",true,,,"496 Western Hwy.",,"Blauvelt","NEW YORK","10913","USA",,213885,"Placement Header","Ventnor"
"Active",28382,"Holy Family, Seaside Convent","Convent",2,"PH",false,,,"110 S. Dorset Ave.",,"Ventnor","NEW JERSEY","08406","USA",,213885,"Placement Header","Ventnor"
"Active",28385,"The Sisters of Mary Immaculate of Nyeri, Inc.","Convent",1,"Phys/Mail",true,,,"400 State St.",,"Elmer","NEW JERSEY","08318","USA",,213878,"Placement Header","Elmer"
"Active",29076,"Santa Clara Monastery","Convent",1,"Phys/Mail",true,,,,"P.O. Box 884","Aguas Buenas","PUERTO RICO","00703","USA",,213945,"Placement Header","Aguas Buenas"
"Active",29163,"Oblate Sisters of Jesus the Priest","Convent",1,"Dummy",,,,,,"","",,"",,29131,"Parish","Holy Name Cathedral"
"Active",29190,"Misioneras de San Pio X","Convent",1,"Phys/Mail",,,,"2658 S. Central Park Ave.",,"Chicago","ILLINOIS","60623","USA",,29180,"Parish","St. Agnes of Bohemia"
"Active",29290,,"Convent",1,"Phys/Mail",,,,"2831 W. 24th St. Blvd.",,"Chicago","ILLINOIS","60623","USA",,29285,"Parish","Assumption"
"Active",29656,,"Convent",1,"Phys/Mail",,,,"3521 N. Panama St.",,"Chicago","ILLINOIS","60634","USA",,29642,"Parish","St. Francis Borgia"
"Active",30212,,"Convent",1,"Phys/Mail",,,,"6804 S. Washtenaw Ave.",,"Chicago","ILLINOIS","60629","USA",,30206,"Parish","Nativity of the Blessed Virgin Mary"
"Active",31586,,"Convent",1,"Phys/Mail",,,,"133 N. Lincoln Ave.",,"Mundelein","ILLINOIS","60060","USA",,31571,"Parish","Santa Maria Del Popolo"
"Active",31981,,"Convent",1,"Phys/Mail",,,,"21903 Orion St.",,"Sauk Village","ILLINOIS","60411","USA",,31975,"Parish","St. James"
"Active",35451,"Daughters of Divine Love Congregation","Convent",1,"Phys/Mail",true,,,"133 N. Prater Ave.",,"Northlake","ILLINOIS","60164","USA",,565380,"Placement Header","Northlake"
"Active",35453,"Daughters of St. Paul","Convent",1,"Phys/Mail",true,,,"172 N. Michigan",,"Chicago","ILLINOIS","60601","USA",,214142,"Placement Header","Chicago"
"Active",35455,"Mother of Good Counsel Convent","Convent",1,"Phys/Mail",true,,,"3800 W. Peterson Ave.",,"Chicago","ILLINOIS","60659-3116","USA",,214142,"Placement Header","Chicago"
"Active",35459,"Little Sisters of Jesus","Convent",1,"Phys/Mail",true,,,"1529 S. Sawyer St.",,"Chicago","ILLINOIS","60623","USA",,214142,"Placement Header","Chicago"
"Active",35460,"Little Sisters of the Poor, The","Convent",1,"Phys/Mail",true,,,"2325 N. Lakewood Ave.",,"Chicago","ILLINOIS","60614","USA",,214142,"Placement Header","Chicago"
"Active",35462,"Medical Missionaries of Mary","Convent",1,"Phys/Mail",true,,,"3410 W. 60th Pl.",,"Chicago","ILLINOIS","60629","USA",,214142,"Placement Header","Chicago"
"Active",35463,"Missionaries of Charity","Convent",1,"Phys/Mail",true,,,"2325 W. 24th Pl.",,"Chicago","ILLINOIS","60608","USA",,214142,"Placement Header","Chicago"
"Active",35470,"Sisters of Mercy of the Americas West Midwest Community, Inc.","Convent",1,"Phys/Mail",true,,,"10024 S. Central Park",,"Chicago","ILLINOIS","60655-3132","USA",,214142,"Placement Header","Chicago"
"Active",35470,"Sisters of Mercy of the Americas West Midwest Community, Inc.","Convent",2,"Sales",false,,,"10024 S Central Park",,"Chicago","ILLINOIS","60655-3132","USA",,214142,"Placement Header","Chicago"
"Active",35473,"Queen of the Resurrection House of Prayer","Convent",1,"Phys/Mail",true,,,"7432 W. Talcott Ave.",,"Chicago","ILLINOIS","60631","USA",,214142,"Placement Header","Chicago"
"Active",35475,"Sisters of St. Casimir, Motherhouse and Novitiate","Convent",1,"Phys/Mail",true,,,"2601 W. Marquette Rd.",,"Chicago","ILLINOIS","60629-1817","USA",,214142,"Placement Header","Chicago"
"Active",35477,"Benedictine Sisters of Chicago","Convent",1,"Phys/Mail",true,,,"St. Scholastica Monastery, 7430 N. Ridge Blvd.",,"Chicago","ILLINOIS","60645","USA",,214142,"Placement Header","Chicago"
"Active",35477,"Benedictine Sisters of Chicago","Convent",2,"Sales",false,,,"7430 N Ridge Blvd",,"Chicago","ILLINOIS","60645","USA",,214142,"Placement Header","Chicago"
"Active",35479,"Sisters of the Holy Cross","Convent",1,"Phys/Mail",true,,,"7422 N. Harlem",,"Chicago","ILLINOIS","60631-4409","USA",,214142,"Placement Header","Chicago"
"Active",35482,"Sisters of the Holy Cross","Convent",1,"Phys/Mail",,,,"9964 W. 153rd St.",,"Orland Park","ILLINOIS","60462","USA",,35480,"Header","Other Residences:"
"Active",35483,"Sisters of the Resurrection Provincial House and Novitiate","Convent",1,"Phys/Mail",true,,,"7432 Talcott Ave.",,"Chicago","ILLINOIS","60631","USA",,214142,"Placement Header","Chicago"
"Active",35485,"Society of Helpers","Convent",1,"Phys/Mail",true,,,"2226 W. Pratt Blvd.",,"Chicago","ILLINOIS","60645","USA",,214142,"Placement Header","Chicago"
"Active",35485,"Society of Helpers","Convent",2,"Sales",false,,,"3206 S Aberdeen St",,"Chicago","ILLINOIS","60608","USA",,214142,"Placement Header","Chicago"
"Active",35488,"Society of Helpers","Convent",1,"Phys/Mail",,,,"2043 N. Humboldt Blvd., 2nd Fl.",,"Chicago","ILLINOIS","60647","USA",,35487,"Header","Other residences:"
"Active",35489,"Society of Helpers","Convent",1,"Phys/Mail",,,,"2226 W. Pratt Blvd.",,"Chicago","ILLINOIS","60645","USA",,35487,"Header","Other residences:"
"Active",35490,"Society of Helpers","Convent",1,"Phys/Mail",,,,"4541 S. Wood",,"Chicago","ILLINOIS","60609","USA",,35487,"Header","Other residences:"
"Active",35491,"Society of Helpers","Convent",1,"Phys/Mail",,,,"2258 S. Marshall Blvd.",,"Chicago","ILLINOIS","60623","USA",,35487,"Header","Other residences:"
"Active",35495,"Missionaries of the Sacred Heart of Jesus and Our Lady of Guadalupe M.S.C.Gpe.","Convent",1,"Phys/Mail",true,,,"1212 E. Euclid Ave.",,"Arlington Heights","ILLINOIS","60004","USA",,214143,"Placement Header","Arlington Heights"
"Active",35496,"Sisters of the Living Word","Convent",1,"Phys/Mail",true,,,"800 N. Fernandez Ave. B",,"Arlington Heights","ILLINOIS","60004-5336","USA",,214143,"Placement Header","Arlington Heights"
"Active",35498,"Immaculata Congregational Home","Convent",1,"Phys/Mail",true,,,"801 W. Bartlett Rd.",,"Bartlett","ILLINOIS","60103-4401","USA",,214144,"Placement Header","Bartlett"
"Active",35503,"School Sisters of Notre Dame","Convent",1,"Phys/Mail",true,,,"4425 N. Ozanam Ave.",,"Norridge","ILLINOIS","60706","USA",,425211,"Placement Header","Norridge"
"Active",35506,"Mother of Sorrows Convent","Convent",1,"Phys/Mail",true,,,"13811 S. Western Ave.",,"Blue Island","ILLINOIS","60406","USA",,214146,"Placement Header","Blue Island"
"Active",35509,"Monastery of Discalced Carmelites","Convent",1,"Phys/Mail",true,,,"949 N. River Rd.",,"Des Plaines","ILLINOIS","60016","USA",,214148,"Placement Header","Des Plaines"
"Active",35511,"Sisters of the Holy Family of Nazareth, Holy Family Province","Convent",1,"Phys/Mail",true,,,"310 N. River Rd.",,"Des Plaines","ILLINOIS","60016","USA",,214148,"Placement Header","Des Plaines"
"Active",35513,"American Province of Little Company of Mary Sisters","Convent",1,"Phys/Mail",true,,,"9350 S. California",,"Evergreen Park","ILLINOIS","60805","USA",,214149,"Placement Header","Evergreen Park"
"Active",35515,"Poor Handmaids of Jesus Christ, Annunciation Convent","Convent",1,"Phys/Mail",true,,,"1480 Ashley Rd.",,"Hoffman Estates","ILLINOIS","60169-4818","USA",,214151,"Placement Header","Hoffman Estates"
"Active",35516,"Adrian Dominican Sisters, Dominican Midwest Mission Chapter","Convent",1,"Phys/Mail",true,,,"10024 S. Central Park Ave.",,"Chicago","ILLINOIS","60655-3132","USA",,214142,"Placement Header","Chicago"
"Active",35518,"Dominican Sisters Immaculate Conception Province","Convent",1,"Phys/Mail",true,,,"9000 W. 81st St.",,"Justice","ILLINOIS","60458","USA",,214152,"Placement Header","Justice"
"Active",35520,"Sisters of St. Joseph of La Grange","Convent",1,"Phys/Mail",true,,,"1515 W. Ogden Ave.",,"La Grange Park","ILLINOIS","60526","USA",,214153,"Placement Header","La Grange Park"
"Active",35522,"Handmaids of the Precious Blood","Convent",1,"Phys/Mail",true,,,"724 Petite Lake Rd.",,"Lake Villa","ILLINOIS","60046-9619","USA",,214154,"Placement Header","Lake Villa"
"Active",35524,"Our Lady of Victory Convent","Convent",1,"Phys/Mail",true,,,"11400 Theresa Dr.",,"Lemont","ILLINOIS","60439-2728","USA",,214155,"Placement Header","Lemont"
"Active",35527,"Franciscan Sisters of Chicago, General Administration Building","Convent",1,"Phys/Mail",true,,,"11500 Theresa Dr.",,"Lemont","ILLINOIS","60439-2727","USA",,214155,"Placement Header","Lemont"
"Active",35529,"Missionary Sisters of St. Charles Borromeo","Convent",1,"Phys/Mail",true,,,"1414 N. 37th Ave.",,"Melrose Park","ILLINOIS","60160","USA",,214156,"Placement Header","Melrose Park"
"Active",35532,"Provincial House of the Missionary Sisters Servants of the Holy Spirit","Convent",1,"Phys/Mail",true,,,"319 Waukegan Rd.","P.O. Box 6026","Northfield","ILLINOIS","60093-2719","USA",,214158,"Placement Header","Northfield"
"Active",35536,"Franciscan Missionaries of Mary","Convent",1,"Phys/Mail",true,,,"4311 S. Grove Ave.",,"Stickney","ILLINOIS","60402","USA",,214159,"Placement Header","Waukegan"
"Active",35538,"Maria Immaculata Convent-The SCC Center","Convent",1,"Phys/Mail",true,,,"2041 Elmwood Ave.",,"Wilmette","ILLINOIS","60091-1431","USA",,214160,"Placement Header","Wilmette"
"Active",35540,"Sacred Heart Convent","Convent",1,"Phys/Mail",true,,,"2221 Elmwood Ave.",,"Wilmette","ILLINOIS","60091-1435","USA",,214160,"Placement Header","Wilmette"
"Active",35542,"Daughters of St. Mary of Providence","Convent",1,"Phys/Mail",true,,,"Provincialate: 4200 N. Austin Ave.",,"Chicago","ILLINOIS","60634-1615","USA",,214142,"Placement Header","Chicago"
"Active",35542,"Daughters of St. Mary of Providence","Convent",2,"Sales",,,,"4200 N Austin Ave",,"Chicago","ILLINOIS","60634-1615","USA",,214142,"Placement Header","Chicago"
"Active",35544,"Missionary Sisters of Christ the King","Convent",1,"Phys/Mail",true,,,"4910 N. Menard Ave.",,"Chicago","ILLINOIS","60630","USA",,214142,"Placement Header","Chicago"
"Active",35546,,"Convent",1,"Phys/Mail",,,,"5936 W. Barry Ave.",,"Chicago","ILLINOIS","60634-5130","USA",,35544,"Convent","Missionary Sisters of Christ the King"
"Active",35548,,"Convent",1,"Phys/Mail",,,,"2441 N. Menard Ave.",,"Chicago","ILLINOIS","60639-2334","USA",,35544,"Convent","Missionary Sisters of Christ the King"
"Active",35550,,"Convent",1,"Phys/Mail",,,,"3651 W. George St.",,"Chicago","ILLINOIS","60618","USA",,35544,"Convent","Missionary Sisters of Christ the King"
"Active",35552,,"Convent",1,"Phys/Mail",,,,"5555 W. State St.",,"Burbank","ILLINOIS","60459","USA",,35544,"Convent","Missionary Sisters of Christ the King"
"Active",35556,"Sisters of the Good Shepherd","Convent",1,"Phys/Mail",true,,,"1114 W. Grace St.",,"Chicago","ILLINOIS","60613","USA",,214142,"Placement Header","Chicago"
"Active",35561,"Congregation of the Albertine Sisters","Convent",1,"Phys/Mail",true,,,"1550 N. Astor",,"Chicago","ILLINOIS","60610","USA",,214142,"Placement Header","Chicago"
"Active",35562,"North American Province of the Congregation of Our Lady of the Cenacle, Inc.","Convent",1,"Phys/Mail",true,,,"513 W. Fullerton Pkwy.",,"Chicago","ILLINOIS","60614-6428","USA",,214142,"Placement Header","Chicago"
"Active",35564,"Cenacle Sisters","Convent",1,"Phys/Mail",,,,"513 W. Fullerton Pkwy.",,"Chicago","ILLINOIS","60614-6428","USA",,35562,"Convent","North American Province of the Congregation of Our Lady of the Cenacle, Inc."
"Active",35566,"Religious Hospitallers of St. Joseph","Convent",1,"Phys/Mail",true,,,"326 W. 64th St.",,"Chicago","ILLINOIS","60621","USA",,214142,"Placement Header","Chicago"
"Active",35568,"St. Elizabeth Convent","Convent",1,"Phys/Mail",true,,,"1356 N. Claremont Ave.",,"Chicago","ILLINOIS","60622","USA",,214142,"Placement Header","Chicago"
"Active",35569,"Poor Clare Monastery of the Immaculate Conception of Illinois","Convent",1,"Phys/Mail",true,,,"12210 S. Will Cook Rd.",,"Palos Park","ILLINOIS","60464-7332","USA",,399265,"Placement Header","Palos Park"
"Active",35571,"Missionary Sisters of St. Benedict of Illinois, Inc.","Convent",1,"Phys/Mail",true,,,"5900 W. 147th St.",,"Oak Forest","ILLINOIS","60452","USA",,214157,"Placement Header","Oak Forest"
